tool|sf|day|batch_type|q|parameters|time
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "ChristianBishop"}|0.03179430961608887
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "Philosopher"}|0.1096041202545166
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "Single"}|0.6636295318603516
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Saint"}|0.08216977119445801
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "Album"}|0.6806108951568604
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "ChristianBishop"}|0.03435254096984863
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "OfficeHolder"}|0.42804956436157227
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Philosopher"}|0.10764837265014648
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "SoccerPlayer"}|0.01047372817993164
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "OfficeHolder"}|0.4270308017730713
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-11", "tagClass": "President"}|0.08239960670471191
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "BaseballPlayer"}|0.03267955780029297
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "Thing"}|0.05680418014526367
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "Saint"}|0.08052778244018555
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "OfficeHolder"}|0.4250450134277344
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "TennisPlayer"}|0.10655736923217773
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Person"}|0.5984649658203125
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "ChristianBishop"}|0.03226590156555176
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "MusicalArtist"}|0.5271162986755371
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "BaseballPlayer"}|0.0361332893371582
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "Single"}|0.6578776836395264
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "BritishRoyalty"}|0.26129770278930664
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "Scientist"}|0.04909229278564453
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "MusicalArtist"}|0.5352480411529541
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "Thing"}|0.053586721420288086
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "MusicalArtist"}|0.5339291095733643
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "OfficeHolder"}|0.42909765243530273
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "BaseballPlayer"}|0.03392815589904785
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "BritishRoyalty"}|0.2600882053375244
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "Country"}|1.085981845855713
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "BritishRoyalty"}|0.2904703617095947
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "Album"}|0.6146070957183838
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Country"}|1.0766563415527344
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-11", "tagClass": "Philosopher"}|0.10846924781799316
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "Person"}|0.5959270000457764
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "OfficeHolder"}|0.43395233154296875
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "OfficeHolder"}|0.42982029914855957
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-11", "tagClass": "Artist"}|0.04892420768737793
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "Saint"}|0.07925915718078613
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "OfficeHolder"}|0.426471471786499
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "Saint"}|0.08263373374938965
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "BaseballPlayer"}|0.03479266166687012
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-22", "tagClass": "Single"}|0.6601693630218506
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "Country"}|1.0720765590667725
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "Artist"}|0.0498659610748291
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "Writer"}|0.3108024597167969
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "President"}|0.08060956001281738
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Album"}|0.6125040054321289
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "BaseballPlayer"}|0.03491854667663574
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "Scientist"}|0.04906916618347168
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "President"}|0.08244633674621582
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "OfficeHolder"}|0.43709826469421387
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "Saint"}|0.07975959777832031
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "Song"}|0.09192728996276855
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "Artist"}|0.047568559646606445
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "Saint"}|0.0867013931274414
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "TennisPlayer"}|0.11356830596923828
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "MusicalArtist"}|0.5333089828491211
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "MusicalArtist"}|0.5255446434020996
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "Country"}|1.0841631889343262
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "ChristianBishop"}|0.03249931335449219
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "OfficeHolder"}|0.42485570907592773
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "TennisPlayer"}|0.10969161987304688
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-22", "tagClass": "Person"}|0.5944883823394775
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "BaseballPlayer"}|0.033835649490356445
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "MusicalArtist"}|0.5280253887176514
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "Artist"}|0.04960179328918457
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "Album"}|0.5913169384002686
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "Thing"}|0.0545651912689209
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "Person"}|0.5932314395904541
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "Artist"}|0.0471043586730957
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-22", "tagClass": "Saint"}|0.0799398422241211
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "President"}|0.0831146240234375
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "Album"}|0.5885469913482666
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "Scientist"}|0.05402731895446777
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "Thing"}|0.054352760314941406
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-11", "tagClass": "Person"}|0.5983378887176514
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "Artist"}|0.04859495162963867
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "Saint"}|0.0839986801147461
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "MusicalArtist"}|0.5597527027130127
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "Single"}|0.6629743576049805
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "President"}|0.08159804344177246
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "Song"}|0.0901637077331543
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "Single"}|0.6669762134552002
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "Philosopher"}|0.10413813591003418
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "BritishRoyalty"}|0.25771450996398926
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "Saint"}|0.08080339431762695
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "Writer"}|0.3310551643371582
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "SoccerPlayer"}|0.009911060333251953
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "BritishRoyalty"}|0.2558889389038086
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "TennisPlayer"}|0.11035752296447754
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "Song"}|0.0937495231628418
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "Writer"}|0.31161975860595703
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "BaseballPlayer"}|0.03389573097229004
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "BritishRoyalty"}|0.25943541526794434
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "BaseballPlayer"}|0.03858613967895508
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "Philosopher"}|0.10520386695861816
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "Writer"}|0.30638718605041504
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "ChristianBishop"}|0.03484654426574707
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "Thing"}|0.053997039794921875
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "Single"}|0.6577014923095703
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "Artist"}|0.05321526527404785
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "Thing"}|0.05723452568054199
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "Artist"}|0.04822659492492676
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "Writer"}|0.3037533760070801
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "Writer"}|0.3010220527648926
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "Philosopher"}|0.10729718208312988
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "Song"}|0.09389042854309082
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-22", "tagClass": "BritishRoyalty"}|0.25725603103637695
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "OfficeHolder"}|0.43047404289245605
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "OfficeHolder"}|0.4288198947906494
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "Writer"}|0.30188679695129395
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "BritishRoyalty"}|0.25895071029663086
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "Country"}|1.1074910163879395
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "ChristianBishop"}|0.031193971633911133
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "Person"}|0.5956981182098389
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "ChristianBishop"}|0.03167462348937988
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "SoccerPlayer"}|0.009888410568237305
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "Song"}|0.09131431579589844
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "Thing"}|0.06305599212646484
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "BritishRoyalty"}|0.26479148864746094
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "BaseballPlayer"}|0.032697439193725586
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "President"}|0.0823054313659668
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "Scientist"}|0.05061459541320801
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "Philosopher"}|0.10747671127319336
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "Philosopher"}|0.11443686485290527
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "Thing"}|0.0546720027923584
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-19", "tagClass": "TennisPlayer"}|0.11126589775085449
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Monarch"}|0.07309103012084961
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Song"}|0.09628915786743164
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Single"}|0.6608777046203613
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "Writer"}|0.30347347259521484
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "BaseballPlayer"}|0.03321719169616699
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "Single"}|0.6680464744567871
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "Thing"}|0.052692413330078125
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "Country"}|1.0826141834259033
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "Song"}|0.09325933456420898
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "Scientist"}|0.05171537399291992
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "Song"}|0.0900580883026123
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-22", "tagClass": "MusicalArtist"}|0.5306203365325928
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "Single"}|0.660477876663208
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "BaseballPlayer"}|0.03357386589050293
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-22", "tagClass": "ChristianBishop"}|0.03429365158081055
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "Writer"}|0.3084864616394043
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "MusicalArtist"}|0.533231258392334
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "MusicalArtist"}|0.5279643535614014
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "Saint"}|0.08262419700622559
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "BritishRoyalty"}|0.2687249183654785
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "BritishRoyalty"}|0.2560908794403076
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "TennisPlayer"}|0.10992193222045898
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "SoccerPlayer"}|0.010390520095825195
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "Thing"}|0.0530695915222168
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "Country"}|1.0822930335998535
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "Monarch"}|0.06862068176269531
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "MusicalArtist"}|0.5319633483886719
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "Song"}|0.08916544914245605
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-20", "tagClass": "TennisPlayer"}|0.11017799377441406
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "BaseballPlayer"}|0.034502267837524414
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-11", "tagClass": "Thing"}|0.0587158203125
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-16", "tagClass": "ChristianBishop"}|0.03241443634033203
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "ChristianBishop"}|0.03352761268615723
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "President"}|0.08733320236206055
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "Scientist"}|0.050034284591674805
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-22", "tagClass": "TennisPlayer"}|0.11385321617126465
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "Person"}|0.5942249298095703
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "Single"}|0.6641354560852051
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-11", "tagClass": "SoccerPlayer"}|0.010137081146240234
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "Album"}|0.5911500453948975
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "Writer"}|0.34340357780456543
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "Thing"}|0.05318164825439453
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "Monarch"}|0.07225775718688965
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-18", "tagClass": "Artist"}|0.04565000534057617
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "BritishRoyalty"}|0.2548961639404297
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "MusicalArtist"}|0.5374281406402588
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "SoccerPlayer"}|0.010257244110107422
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "Thing"}|0.053784847259521484
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-11", "tagClass": "Monarch"}|0.0669095516204834
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "Scientist"}|0.05128908157348633
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "SoccerPlayer"}|0.009944915771484375
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "Philosopher"}|0.10745549201965332
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "BritishRoyalty"}|0.264570951461792
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "Monarch"}|0.06888008117675781
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "Scientist"}|0.04788947105407715
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "ChristianBishop"}|0.032884836196899414
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "President"}|0.0826873779296875
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "President"}|0.08251214027404785
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "President"}|0.08660888671875
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "Monarch"}|0.07524275779724121
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-11", "tagClass": "BaseballPlayer"}|0.03167295455932617
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-13", "tagClass": "MusicalArtist"}|0.5281779766082764
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "Album"}|0.587322473526001
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "TennisPlayer"}|0.10755133628845215
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "Scientist"}|0.04831719398498535
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "Song"}|0.09390950202941895
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "Person"}|0.601006269454956
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "SoccerPlayer"}|0.010248661041259766
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "SoccerPlayer"}|0.011577844619750977
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "Writer"}|0.30310869216918945
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "Person"}|0.5999054908752441
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "Song"}|0.09038305282592773
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "TennisPlayer"}|0.10842776298522949
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "Artist"}|0.05130743980407715
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "Thing"}|0.05829906463623047
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-27", "tagClass": "TennisPlayer"}|0.11270880699157715
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "Artist"}|0.049399375915527344
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "OfficeHolder"}|0.42957115173339844
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-26", "tagClass": "Scientist"}|0.050423622131347656
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-09", "tagClass": "Person"}|0.5998966693878174
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-23", "tagClass": "Monarch"}|0.06744146347045898
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-08", "tagClass": "Scientist"}|0.051122188568115234
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-25", "tagClass": "Album"}|0.5955386161804199
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-21", "tagClass": "Person"}|0.6004219055175781
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-15", "tagClass": "Thing"}|0.05367326736450195
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-24", "tagClass": "ChristianBishop"}|0.03296613693237305
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-17", "tagClass": "Album"}|0.5870208740234375
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "SoccerPlayer"}|0.010025501251220703
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-14", "tagClass": "BaseballPlayer"}|0.03260946273803711
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-22", "tagClass": "BaseballPlayer"}|0.030872583389282227
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-10", "tagClass": "BaseballPlayer"}|0.03499102592468262
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "Saint"}|0.08017349243164062
Neo4j|1|2012-11-29|power|2a|{"date": "2010-06-12", "tagClass": "Single"}|0.6651451587677002
